id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GAPVD1	4	0.003408	0.012089	0.922894	232	4	-0.47772	0.99659	0.99661	1.0	19037	0	-0.47772
PODNL1	4	0.0034177	0.012119	0.922894	233	4	-0.33183	0.99658	0.99659	1.0	19036	0	-0.33183
KCNN2	4	0.0034346	0.012181	0.922894	234	3	-0.51728	0.89837	0.89807	1.0	17049	0	-0.51728
LILRA6	4	0.003437	0.01219	0.922894	235	4	-0.74339	0.99656	0.99657	1.0	19035	0	-0.74339
C15orf62	4	0.0034665	0.012296	0.922894	236	3	-0.8229	0.69739	0.72697	1.0	13756	1	-0.8229
C2orf74	4	0.0034869	0.012369	0.922894	237	3	-0.36372	0.062907	0.14703	0.996622	2816	1	-0.36372
PIFO	4	0.0034925	0.012388	0.922894	238	4	-0.48937	0.99651	0.99651	1.0	19034	0	-0.48937
MANEA	4	0.0035173	0.012473	0.922894	239	3	-0.66114	0.41902	0.56594	1.0	10742	1	-0.66114
AMOTL2	4	0.0035393	0.012538	0.922894	240	3	-0.56103	0.061907	0.14515	0.994916	2776	1	-0.56103
TACC3	4	0.003549	0.012568	0.922894	241	4	-0.76121	0.99645	0.99647	1.0	19033	0	-0.76121
DFNB31	3	0.0035595	0.0098526	0.922894	242	1	0.027485	0.53704	0.57628	1.0	12173	1	0.027485
AMY1B	4	0.0035654	0.012617	0.922894	243	4	-0.26357	0.99643	0.99645	1.0	19032	0	-0.26357
BPHL	4	0.0035846	0.01268	0.922894	244	3	-0.661	0.26377	0.40916	1.0	7710	1	-0.661
ARHGAP44	4	0.0035912	0.012702	0.922894	245	3	-0.56065	0.85983	0.85936	1.0	16304	0	-0.56065
KLHL29	4	0.0035917	0.012703	0.922894	246	1	0.01154	0.36597	0.51216	1.0	9657	1	0.01154
AGAP5	4	0.0035933	0.012707	0.922894	247	3	-0.55161	0.61226	0.67834	1.0	12854	1	-0.55161
KIAA1210	4	0.003607	0.012771	0.922894	248	4	-0.53032	0.99639	0.99641	1.0	19031	0	-0.53032
BANF2	4	0.0036128	0.012793	0.922894	249	3	-0.72344	0.81277	0.81353	1.0	15393	1	-0.72344
KCTD20	4	0.0036361	0.012873	0.922894	250	4	-0.39088	0.99636	0.99638	1.0	19030	0	-0.39088
FBLN1	4	0.003644	0.012906	0.922894	251	1	0.35188	0.029652	0.081785	0.980738	1590	3	0.35188
DEFA1B	4	0.0036692	0.013	0.922894	252	4	-0.40048	0.99633	0.99636	1.0	19029	0	-0.40048
LRRN4	4	0.0036771	0.013022	0.922894	253	4	-0.50989	0.99632	0.99635	1.0	19028	0	-0.50989
TEX10	4	0.0036964	0.01309	0.922894	254	3	-0.5231	0.37251	0.51878	1.0	9773	1	-0.5231
LCE3B	4	0.0037237	0.01318	0.922894	255	2	-0.45332	0.83529	0.83468	1.0	15832	1	-0.45332
RWDD4	4	0.0037283	0.013189	0.922894	256	4	-0.58259	0.99627	0.9963	1.0	19027	0	-0.58259
DLGAP5	4	0.0037464	0.013258	0.922894	257	2	-0.68152	0.92591	0.92573	1.0	17613	0	-0.68152
PIGL	4	0.0037481	0.013262	0.922894	258	4	-0.56835	0.99625	0.99628	1.0	19026	0	-0.56835
VPS9D1	4	0.0037487	0.013265	0.922894	259	3	-0.43637	0.43814	0.5853	1.0	11110	1	-0.43637
EIF5	4	0.0037945	0.013421	0.922894	260	4	-0.79362	0.99621	0.99624	1.0	19024	0	-0.79362
CD34	4	0.0038011	0.013444	0.922894	261	1	0.011239	0.92295	0.92282	1.0	17557	0	0.011239
SLC43A3	4	0.0038059	0.013461	0.922894	262	3	-0.63639	0.96089	0.96081	1.0	18324	0	-0.63639
FAXC	4	0.0038305	0.013539	0.922894	263	2	-0.22468	0.21799	0.36329	1.0	6872	2	-0.22468
DNAJC25-GNG10	3	0.0038344	0.010589	0.922894	264	1	0.02111	0.82346	0.82357	1.0	15602	0	0.02111
SFTPA2	4	0.0038552	0.013632	0.922894	265	3	-0.5429	0.59535	0.66961	1.0	12681	1	-0.5429
ZNF254	4	0.003868	0.013676	0.922894	266	4	-0.32854	0.99613	0.99616	1.0	19023	0	-0.32854
SIX6	4	0.0038987	0.013769	0.922894	267	4	-0.94105	0.9961	0.99613	1.0	19022	0	-0.94105
UPF2	4	0.0038999	0.013773	0.922894	268	4	-0.38358	0.9961	0.99613	1.0	19021	0	-0.38358
RBM47	4	0.0039	0.013774	0.922894	269	2	-0.34516	0.42873	0.57586	1.0	10939	2	-0.34516
PRSS50	4	0.0039007	0.013775	0.922894	270	4	-0.37821	0.9961	0.99613	1.0	19020	0	-0.37821
SNPH	4	0.0039058	0.01379	0.922894	271	2	-0.20803	0.92264	0.9225	1.0	17553	0	-0.20803
GTF2H1	4	0.0039204	0.013838	0.922894	272	4	-0.57236	0.99608	0.99612	1.0	19019	0	-0.57236
GADD45A	4	0.0039428	0.013917	0.922894	273	3	-0.61797	0.44267	0.58986	1.0	11199	1	-0.61797
BARX1	4	0.0039581	0.013966	0.922894	274	2	-0.34859	0.40863	0.55546	1.0	10552	2	-0.34859
ARID1B	4	0.0039787	0.014034	0.922894	275	3	-0.46252	0.55666	0.65053	1.0	12341	1	-0.46252
HYAL2	4	0.0040105	0.014145	0.922894	276	2	-0.19779	0.36925	0.51548	1.0	9714	2	-0.19779
SMIM6	4	0.0040172	0.014172	0.922894	277	2	-0.53386	0.75145	0.76384	1.0	14429	1	-0.53386
FLNC	4	0.0040354	0.014233	0.922894	278	3	-0.48645	0.90557	0.90527	1.0	17214	0	-0.48645
GNAI3	4	0.0040419	0.014251	0.922894	279	4	-0.51408	0.99596	0.99599	1.0	19018	0	-0.51408
NBPF4	4	0.0040487	0.014276	0.922894	280	3	-0.52718	0.91024	0.91001	1.0	17313	0	-0.52718
PLEC	4	0.0040628	0.014321	0.922894	281	2	-0.064355	0.465	0.61047	1.0	11570	1	-0.064355
MARK1	4	0.0040806	0.014385	0.922894	282	3	-0.5387	0.91287	0.91267	1.0	17355	0	-0.5387
VWCE	4	0.0041071	0.014475	0.922894	283	4	-0.61127	0.98506	0.98508	1.0	18811	0	-0.61127
TRAM1L1	4	0.0041084	0.01448	0.922894	284	4	-0.48047	0.99589	0.99592	1.0	19017	0	-0.48047
PCDHGC3	4	0.0041152	0.0145	0.922894	285	3	-0.83215	0.9826	0.98262	1.0	18757	0	-0.83215
CACNA1B	4	0.004132	0.014571	0.922894	286	3	-0.55944	0.74434	0.75861	1.0	14333	1	-0.55944
TRPC6	4	0.004136	0.014584	0.922894	287	2	-0.37732	0.46138	0.60882	1.0	11544	1	-0.37732
ZNF862	4	0.0041397	0.014592	0.922894	288	3	-0.69228	0.69159	0.72339	1.0	13681	1	-0.69228
SLC39A11	4	0.0041474	0.014614	0.922894	289	3	-0.49053	0.33308	0.47884	1.0	9016	1	-0.49053
CDK5	4	0.0041499	0.014621	0.922894	290	4	-0.48719	0.99585	0.99588	1.0	19016	0	-0.48719
TRAPPC6A	4	0.0041675	0.014678	0.922894	291	2	-0.064232	0.38708	0.53354	1.0	10081	2	-0.064232
OR51T1	4	0.0041722	0.01469	0.922894	292	4	-0.4265	0.99583	0.99585	1.0	19015	0	-0.4265
SLC7A11	4	0.0041902	0.014752	0.922894	293	3	-0.54582	0.92876	0.92857	1.0	17675	0	-0.54582
MAGEA9	4	0.004192	0.014761	0.922894	294	2	-0.27323	0.38889	0.53537	1.0	10113	1	-0.27323
SPEF2	4	0.0042081	0.014811	0.922894	295	3	-0.69871	0.94798	0.94794	1.0	18075	0	-0.69871
IFNA8	4	0.0042199	0.01485	0.922894	296	1	0.26517	0.10372	0.22187	1.0	4156	2	0.26517
TUBA4A	4	0.0042605	0.014985	0.922894	297	2	-0.29684	0.56343	0.65382	1.0	12403	1	-0.29684
IL4	4	0.004294	0.015099	0.922894	298	3	-0.50669	0.65838	0.70353	1.0	13298	1	-0.50669
DUS4L	4	0.0043092	0.015148	0.922894	299	2	-0.38824	0.4376	0.58475	1.0	11103	2	-0.38824
ITIH3	4	0.0043101	0.015151	0.922894	300	4	-0.28504	0.99569	0.99573	1.0	19014	0	-0.28504
CPSF2	4	0.0043136	0.01516	0.922894	301	4	-0.75858	0.99569	0.99572	1.0	19013	0	-0.75858
PRRT3	4	0.0043245	0.015192	0.922894	302	3	-0.28097	0.77953	0.78524	1.0	14843	1	-0.28097
DOPEY2	4	0.004341	0.015251	0.922894	303	3	-0.82694	0.78153	0.78687	1.0	14884	1	-0.82694
AWAT2	4	0.0043745	0.015371	0.922894	304	2	-0.48063	0.7986	0.80111	1.0	15171	1	-0.48063
ENAM	4	0.0043769	0.015381	0.922894	305	2	-0.14701	0.11202	0.23657	1.0	4420	2	-0.14701
BCL2	4	0.0043821	0.015392	0.922894	306	4	-0.7486	0.99562	0.99565	1.0	19012	0	-0.7486
PDIK1L	4	0.0043827	0.015396	0.922894	307	3	-0.40789	0.81243	0.81321	1.0	15387	1	-0.40789
WDR11	4	0.0043852	0.015413	0.922894	308	4	-0.49794	0.99561	0.99565	1.0	19011	0	-0.49794
HOXB9	4	0.004387	0.015421	0.922894	309	4	-0.48271	0.99561	0.99565	1.0	19010	0	-0.48271
NR4A2	4	0.0044292	0.015549	0.922894	310	1	0.099363	0.19644	0.34155	1.0	6447	2	0.099363
C10orf25	4	0.0044321	0.015561	0.922894	311	3	-0.57421	0.92555	0.92535	1.0	17607	0	-0.57421
IGF2R	4	0.0044328	0.015564	0.922894	312	3	-0.77167	0.46418	0.61015	1.0	11563	1	-0.77167
OR1D5	4	0.004461	0.015655	0.922894	313	2	-0.1879	0.069541	0.15963	1.0	3033	2	-0.1879
ANKRD11	4	0.0044815	0.015725	0.922894	314	3	-0.7162	0.98335	0.98337	1.0	18777	0	-0.7162
ZNF248	4	0.0045205	0.015869	0.922894	315	4	-0.6173	0.99548	0.99552	1.0	19009	0	-0.6173
C4orf19	4	0.0045258	0.015884	0.922894	316	3	-0.44632	0.93108	0.93084	1.0	17732	0	-0.44632
GDF15	4	0.0045339	0.015909	0.922894	317	3	-0.59808	0.20681	0.352	1.0	6649	1	-0.59808
SNX12	4	0.0045357	0.015914	0.922894	318	2	-0.31694	0.44625	0.59348	1.0	11264	2	-0.31694
COPS5	4	0.0045541	0.015975	0.922894	319	3	-0.82527	0.9565	0.95643	1.0	18239	0	-0.82527
SLC22A23	4	0.0045566	0.015984	0.922894	320	2	-0.57699	0.98174	0.98177	1.0	18739	0	-0.57699
STT3B	4	0.0046011	0.016126	0.922894	321	4	-0.80779	0.9954	0.99543	1.0	19008	0	-0.80779
NME1	4	0.0046111	0.016163	0.922894	322	2	-0.027522	0.024401	0.071114	0.967025	1388	2	-0.027522
JAK1	4	0.0046385	0.016255	0.922894	323	1	0.37493	0.027617	0.077681	0.97313	1524	3	0.37493
RAB31	4	0.0046414	0.016267	0.922894	324	4	-0.49301	0.99071	0.99075	1.0	18914	0	-0.49301
BCAN	4	0.0046491	0.016296	0.922894	325	4	-0.34908	0.99535	0.99539	1.0	19007	0	-0.34908
RAB43	4	0.0046677	0.016352	0.922894	326	3	-0.39768	0.9773	0.97734	1.0	18661	0	-0.39768
TIMM23	4	0.004687	0.016421	0.922894	327	2	-0.78805	0.2084	0.35359	1.0	6681	1	-0.78805
MAPK13	4	0.0046908	0.016435	0.922894	328	1	0.042051	0.73221	0.7501	1.0	14179	1	0.042051
UNC93B1	4	0.0046913	0.016436	0.922894	329	2	-0.42496	0.86863	0.86819	1.0	16496	0	-0.42496
DSPP	4	0.0046997	0.016475	0.922894	330	3	-0.55597	0.88622	0.88588	1.0	16815	0	-0.55597
C3orf84	4	0.0047322	0.016594	0.922894	331	3	-0.75544	0.76666	0.77522	1.0	14652	1	-0.75544
PTCHD3	4	0.0047422	0.016627	0.922894	332	3	-0.53236	0.69667	0.7265	1.0	13746	1	-0.53236
DNAH6	4	0.0047566	0.016673	0.922894	333	4	-0.26045	0.99524	0.99527	1.0	19006	0	-0.26045
ERBB3	4	0.0047635	0.016696	0.922894	334	2	-0.47336	0.92382	0.92369	1.0	17575	0	-0.47336
GUCY2F	4	0.0047764	0.016746	0.922894	335	3	-0.63041	0.60917	0.67668	1.0	12820	1	-0.63041
CYP1A1	4	0.0047906	0.016794	0.922894	336	3	-0.63147	0.41522	0.56209	1.0	10665	1	-0.63147
ASUN	4	0.0047954	0.016811	0.922894	337	1	0.42021	0.059296	0.14018	0.993548	2682	3	0.42021
CH25H	4	0.0047978	0.01682	0.922894	338	3	-0.86367	0.41773	0.56467	1.0	10714	1	-0.86367
CCL4L2	4	0.0048321	0.01693	0.922894	339	3	-0.70889	0.27765	0.4231	1.0	7986	1	-0.70889
COG5	4	0.0048478	0.016988	0.922894	340	1	0.63057	0.072079	0.16438	1.0	3119	3	0.63057
C14orf119	4	0.0048622	0.017038	0.922894	341	2	-0.50167	0.32869	0.47442	1.0	8933	1	-0.50167
PRR20B	4	0.0048664	0.017052	0.922894	342	3	-0.61836	0.49094	0.62133	1.0	11778	1	-0.61836
ZNF691	4	0.0048795	0.017099	0.922894	343	2	-0.39434	0.92563	0.92544	1.0	17610	0	-0.39434
TSN	4	0.0049001	0.017167	0.922894	344	1	-0.013535	0.38604	0.53247	1.0	10058	1	-0.013535
SLC9A7	4	0.0049097	0.0172	0.922894	345	4	-0.53618	0.99503	0.99507	1.0	19002	0	-0.53618
MAP3K1	4	0.0049135	0.017207	0.922894	346	4	-0.44592	0.99509	0.99512	1.0	19005	0	-0.44592
UGT3A1	4	0.0049467	0.017325	0.922894	347	4	-0.35947	0.99505	0.99509	1.0	19003	0	-0.35947
MCM9	4	0.0049524	0.017347	0.922894	348	2	0.11767	0.082701	0.18407	1.0	3459	2	0.11767
MYLK4	4	0.0049705	0.017391	0.922894	349	2	-0.31892	0.045257	0.113	0.991093	2177	1	-0.31892
LRRC15	4	0.0049749	0.017403	0.922894	350	3	-0.60864	0.97358	0.9735	1.0	18580	0	-0.60864
CLUL1	4	0.0049793	0.017423	0.922894	351	2	-0.4627	0.93083	0.93059	1.0	17729	0	-0.4627
NFATC3	4	0.0049875	0.017445	0.922894	352	3	-0.67645	0.93503	0.93492	1.0	17803	0	-0.67645
FBXL21	4	0.0050047	0.017505	0.922894	353	1	0.068983	0.10383	0.22208	1.0	4160	2	0.068983
MCCC1	4	0.0050493	0.017662	0.922894	354	2	-0.45517	0.62523	0.68528	1.0	12969	1	-0.45517
CEP57L1	4	0.0050533	0.017677	0.922894	355	4	-0.51713	0.99495	0.99499	1.0	19001	0	-0.51713
TRPS1	4	0.005057	0.017689	0.922894	356	1	0.18219	0.090227	0.19777	1.0	3708	2	0.18219
DDX60	4	0.0050592	0.017694	0.922894	357	3	-0.90142	0.65262	0.7002	1.0	13243	1	-0.90142
PLAC1	4	0.00508	0.017768	0.922894	358	3	-0.63058	0.94818	0.94814	1.0	18083	0	-0.63058
ABCC12	4	0.0051123	0.017882	0.922894	359	3	-0.58149	0.88593	0.88557	1.0	16808	0	-0.58149
CD84	4	0.0051263	0.017926	0.922894	360	4	-0.33124	0.99487	0.99491	1.0	19000	0	-0.33124
CD300LB	4	0.0051374	0.017954	0.922894	361	2	-0.68981	0.82548	0.82516	1.0	15641	1	-0.68981
SYNM	4	0.0051507	0.017994	0.922894	362	3	-0.793	0.020449	0.062835	0.967025	1220	1	-0.793
EEPD1	4	0.0051525	0.018002	0.922894	363	4	-0.3888	0.99485	0.99489	1.0	18999	0	-0.3888
XAGE5	4	0.0051616	0.01803	0.922894	364	3	-0.51732	0.16986	0.31471	1.0	5930	1	-0.51732
SAAL1	4	0.0051684	0.018051	0.922894	365	3	-0.88848	0.94593	0.94586	1.0	18027	0	-0.88848
RBBP8	4	0.0051818	0.018107	0.922894	366	2	-0.13564	0.042005	0.10664	0.990382	2040	2	-0.13564
LYPD5	4	0.0051948	0.018148	0.922894	367	3	-0.43922	0.87416	0.87373	1.0	16601	0	-0.43922
EIF2A	4	0.0052139	0.018214	0.922894	368	1	0.1154	0.60697	0.67556	1.0	12800	1	0.1154
CHGA	4	0.0052302	0.018263	0.922894	369	3	-0.66532	0.76906	0.77705	1.0	14683	1	-0.66532
MARK4	4	0.0052397	0.018297	0.922894	370	3	-0.57426	0.57826	0.66097	1.0	12526	1	-0.57426
GAB2	4	0.0052399	0.018298	0.922894	371	4	-0.73722	0.99476	0.99481	1.0	18998	0	-0.73722
KIF24	4	0.0052442	0.018312	0.922894	372	2	-0.57649	0.97904	0.97909	1.0	18690	0	-0.57649
ZZZ3	4	0.0052577	0.018357	0.922894	373	3	-0.70257	0.94975	0.94968	1.0	18111	0	-0.70257
TDGF1	4	0.0052594	0.018365	0.922894	374	4	-0.67197	0.99474	0.9948	1.0	18997	0	-0.67197
NHLH2	4	0.0052662	0.018389	0.922894	375	4	-0.57992	0.98638	0.98637	1.0	18831	0	-0.57992
EQTN	4	0.0052675	0.018394	0.922894	376	4	-0.54088	0.99372	0.99376	1.0	18972	0	-0.54088
ABCA10	4	0.0053185	0.018561	0.922894	377	2	-0.2837	0.86442	0.864	1.0	16407	0	-0.2837
RAI1	4	0.0053222	0.018574	0.922894	378	4	-0.44402	0.99468	0.99473	1.0	18996	0	-0.44402
COLQ	4	0.0053498	0.018667	0.922894	379	3	-0.59146	0.66548	0.70763	1.0	13365	1	-0.59146
KLK7	4	0.0053606	0.018706	0.922894	380	4	-0.62261	0.9879	0.98793	1.0	18860	0	-0.62261
CBR1	4	0.0053708	0.018736	0.922894	381	3	-0.71587	0.8672	0.86675	1.0	16464	0	-0.71587
ST6GALNAC3	4	0.0054017	0.018835	0.922894	382	3	-0.53409	0.50767	0.62843	1.0	11921	1	-0.53409
RNF139	4	0.0054086	0.018862	0.922894	383	4	-0.50486	0.99459	0.99464	1.0	18995	0	-0.50486
LANCL1	4	0.0054231	0.018909	0.922894	384	1	0.13054	0.2201	0.36541	1.0	6907	2	0.13054
NEO1	4	0.0054335	0.01895	0.922894	385	3	-0.70099	0.95413	0.95402	1.0	18202	0	-0.70099
HACL1	4	0.0054754	0.01908	0.922894	386	1	0.16867	0.45046	0.59777	1.0	11343	2	0.16867
FCAMR	4	0.005479	0.019092	0.922894	387	2	-0.35236	0.82187	0.82182	1.0	15565	1	-0.35236
CD9	4	0.0054876	0.019121	0.922894	388	4	-0.26959	0.99451	0.99456	1.0	18994	0	-0.26959
NDC1	4	0.0055277	0.019253	0.922894	389	2	-0.15235	0.61715	0.68095	1.0	12897	1	-0.15235
CASQ1	4	0.0055431	0.019299	0.922894	390	2	-0.34607	0.89663	0.89633	1.0	17018	0	-0.34607
SLC15A1	4	0.0055556	0.019343	0.922894	391	4	-0.53285	0.99444	0.99449	1.0	18993	0	-0.53285
GSK3B	4	0.0055799	0.019425	0.922894	392	2	-0.16886	0.54548	0.64526	1.0	12235	1	-0.16886
OR4X2	4	0.0055851	0.019442	0.922894	393	3	-0.75761	0.013867	0.045507	0.967025	878	1	-0.75761
KPNA6	4	0.0055891	0.019458	0.922894	394	2	-0.20099	0.17489	0.31983	1.0	6035	2	-0.20099
CSF2	4	0.0056017	0.019496	0.922894	395	4	-0.26787	0.9944	0.99445	1.0	18992	0	-0.26787
CABP5	4	0.0056114	0.019527	0.922894	396	4	-0.58944	0.99439	0.99444	1.0	18991	0	-0.58944
PLXNA3	4	0.0056147	0.019541	0.922894	397	3	-0.7256	0.97666	0.97665	1.0	18649	0	-0.7256
B3GNT7	4	0.005626	0.019576	0.922894	398	2	-0.22744	0.83571	0.83508	1.0	15840	1	-0.22744
DLG2	4	0.0056276	0.01958	0.922894	399	4	-0.34935	0.99437	0.99442	1.0	18989	0	-0.34935
STAG2	4	0.0056308	0.019593	0.922894	400	4	-0.4191	0.99437	0.99442	1.0	18988	0	-0.4191
TRMT61A	4	0.0056322	0.019598	0.922894	401	1	0.082549	0.049636	0.12151	0.991161	2333	2	0.082549
IL10RA	4	0.0056427	0.019626	0.922894	402	4	-0.41786	0.99436	0.99441	1.0	18987	0	-0.41786
ANKRD30B	4	0.0056743	0.019733	0.922894	403	3	-0.51352	0.9781	0.97815	1.0	18673	0	-0.51352
PIGW	4	0.0056779	0.019746	0.922894	404	4	-0.5459	0.99432	0.99438	1.0	18986	0	-0.5459
OR4D1	4	0.0057282	0.019922	0.922894	405	2	-0.33769	0.10242	0.21958	1.0	4113	1	-0.33769
CSTF1	4	0.0057368	0.019953	0.922894	406	1	0.17343	0.17312	0.31802	1.0	6004	2	0.17343
CTNNA3	4	0.0057503	0.019993	0.922894	407	3	-0.57872	0.77023	0.77796	1.0	14697	1	-0.57872
MAGEE2	4	0.0057889	0.020123	0.922894	408	2	-0.46157	0.27249	0.41791	1.0	7884	1	-0.46157
PRTG	4	0.0057891	0.020123	0.922894	409	1	0.020086	0.70323	0.73063	1.0	13822	1	0.020086
SAP30L	4	0.0057984	0.020153	0.922894	410	3	-0.4324	0.87423	0.8738	1.0	16603	0	-0.4324
MS4A3	4	0.0057989	0.020154	0.922894	411	4	-0.30475	0.9942	0.99426	1.0	18985	0	-0.30475
CHD1	4	0.0058124	0.020196	0.922894	412	3	-0.58655	0.9569	0.95683	1.0	18247	0	-0.58655
KRT83	4	0.0058155	0.020208	0.922894	413	3	-0.59618	0.72606	0.74584	1.0	14109	1	-0.59618
KLLN	4	0.0058218	0.020227	0.922894	414	2	-0.55117	0.90366	0.90334	1.0	17174	0	-0.55117
SGK1	4	0.0058298	0.020255	0.922894	415	4	-0.42412	0.99417	0.99422	1.0	18984	0	-0.42412
FOXR1	4	0.0058413	0.020294	0.922894	416	3	-0.41518	0.75532	0.76667	1.0	14478	1	-0.41518
KCTD9	4	0.0058687	0.020386	0.922894	417	4	-0.30261	0.99413	0.99418	1.0	18983	0	-0.30261
IRF6	4	0.0058736	0.020404	0.922894	418	2	-0.42356	0.34734	0.49332	1.0	9307	1	-0.42356
RDH5	4	0.0058841	0.020435	0.922894	419	3	-0.47705	0.96049	0.96041	1.0	18311	0	-0.47705
SEL1L	4	0.0058936	0.020468	0.922894	420	2	-0.14481	0.36354	0.50967	1.0	9609	2	-0.14481
KLRG1	4	0.0059209	0.020556	0.922894	421	2	-0.21076	0.059397	0.14038	0.993548	2686	2	-0.21076
PARK7	4	0.0059245	0.020569	0.922894	422	4	-0.22067	0.99408	0.99414	1.0	18982	0	-0.22067
GRIA1	4	0.0059442	0.020637	0.922894	423	4	-0.40027	0.99406	0.99411	1.0	18981	0	-0.40027
SLC35F5	4	0.0059459	0.020642	0.922894	424	3	-0.78344	0.26997	0.41534	1.0	7830	1	-0.78344
NCK1	4	0.005957	0.020676	0.922894	425	3	-0.60676	0.96381	0.96377	1.0	18378	0	-0.60676
ADSSL1	4	0.0059605	0.020688	0.922894	426	4	-0.49601	0.99404	0.9941	1.0	18980	0	-0.49601
FXR1	4	0.0059831	0.020761	0.922894	427	4	-0.61648	0.99402	0.99407	1.0	18979	0	-0.61648
ZNF587	4	0.0059944	0.020797	0.922894	428	4	-0.41267	0.99401	0.99406	1.0	18978	0	-0.41267
TREX2	4	0.0059969	0.020807	0.922894	429	3	-0.64461	0.62433	0.68481	1.0	12961	1	-0.64461
CYP51A1	4	0.0059981	0.020811	0.922894	430	2	0.15775	0.064174	0.14949	0.997606	2861	2	0.15775
UBE3B	4	0.0060785	0.021088	0.926131	431	4	-0.54145	0.99392	0.99396	1.0	18977	0	-0.54145
CAPN3	4	0.0060854	0.021107	0.926131	432	4	-0.69118	0.99391	0.99395	1.0	18976	0	-0.69118
FAM71F2	4	0.0060922	0.021126	0.926131	433	4	-0.34691	0.99391	0.99395	1.0	18975	0	-0.34691
ZACN	4	0.0061027	0.021159	0.926131	434	3	-0.24951	0.49306	0.6222	1.0	11794	1	-0.24951
PLCD1	4	0.0061382	0.021266	0.926131	435	4	-0.37892	0.99386	0.9939	1.0	18974	0	-0.37892
SDHAF2	4	0.0061407	0.021277	0.926131	436	3	-0.63838	0.75786	0.76854	1.0	14520	1	-0.63838
GIMAP7	4	0.0061526	0.021314	0.926131	437	4	-0.32144	0.99385	0.99389	1.0	18973	0	-0.32144
RRS1	4	0.0061549	0.021322	0.926131	438	2	-0.41994	0.54136	0.64334	1.0	12205	1	-0.41994
SLC22A12	4	0.0061695	0.021372	0.926131	439	3	-0.79781	0.9579	0.95786	1.0	18260	0	-0.79781
JAK2	4	0.0062035	0.021482	0.926131	440	3	-0.48738	0.95014	0.95009	1.0	18124	0	-0.48738
PGAP3	4	0.0062072	0.021502	0.926131	441	1	-0.047859	0.9031	0.90277	1.0	17162	0	-0.047859
HIST2H3A	4	0.0062595	0.021672	0.926131	442	2	-0.19328	0.025814	0.074021	0.967025	1460	2	-0.19328
C18orf54	4	0.0062686	0.021705	0.926131	443	3	-0.74028	0.79709	0.79977	1.0	15144	1	-0.74028
OR5AC2	4	0.0062845	0.021756	0.926131	444	4	-0.45009	0.99372	0.99375	1.0	18971	0	-0.45009
NYAP1	4	0.0063117	0.021837	0.926131	445	1	0.8125	0.014692	0.048065	0.967025	928	3	0.8125
DNM1	4	0.0063145	0.021848	0.926131	446	4	-0.572	0.9888	0.98885	1.0	18879	0	-0.572
KIR3DL1	4	0.0063185	0.021863	0.926131	447	3	-0.65019	0.95301	0.95289	1.0	18178	0	-0.65019
COLGALT1	4	0.0063202	0.02187	0.926131	448	2	-0.62683	0.90045	0.90008	1.0	17097	0	-0.62683
MMACHC	4	0.0063251	0.021883	0.926131	449	2	-0.3934	0.35056	0.49662	1.0	9367	2	-0.3934
TSPAN11	4	0.0063551	0.02199	0.926131	450	4	-0.39168	0.99364	0.99368	1.0	18970	0	-0.39168
CFAP69	4	0.0063575	0.021996	0.926131	451	4	-0.46037	0.99364	0.99367	1.0	18969	0	-0.46037
NRP2	4	0.006364	0.022019	0.926131	452	2	-0.11324	0.28619	0.43168	1.0	8136	2	-0.11324
ZNF180	4	0.0063847	0.022085	0.926131	453	4	-0.2686	0.99362	0.99365	1.0	18968	0	-0.2686
AOAH	4	0.0064132	0.02218	0.926131	454	4	-0.264	0.99359	0.99363	1.0	18967	0	-0.264
C18orf21	4	0.0064162	0.022187	0.926131	455	3	-0.77223	0.67727	0.71459	1.0	13497	1	-0.77223
PTPN7	4	0.0064192	0.022201	0.926131	456	4	-0.34181	0.99358	0.99362	1.0	18966	0	-0.34181
GUCA1B	4	0.0064282	0.022233	0.926131	457	2	-0.39472	0.75624	0.76734	1.0	14493	1	-0.39472
DOK4	4	0.0064312	0.022241	0.926131	458	3	-0.54004	0.79321	0.79645	1.0	15079	1	-0.54004
RASSF10	4	0.0064685	0.022369	0.926641	459	1	0.099912	0.15191	0.29663	1.0	5595	2	0.099912
BCO1	4	0.0064874	0.02243	0.926641	460	3	-0.53531	0.77771	0.78379	1.0	14816	1	-0.53531
CAMKK2	4	0.0064885	0.022431	0.926641	461	4	-0.46017	0.99351	0.99355	1.0	18965	0	-0.46017
MAPKBP1	4	0.0064923	0.022447	0.926641	462	2	-0.45886	0.1222	0.25414	1.0	4755	1	-0.45886
CNDP1	4	0.0065146	0.02251	0.927149	463	3	-0.57909	0.92604	0.92586	1.0	17616	0	-0.57909
ADCY2	4	0.0065627	0.022663	0.927149	464	3	-0.678	0.40228	0.54905	1.0	10418	1	-0.678
STEAP2	4	0.0065668	0.022676	0.927149	465	3	-0.48573	0.90518	0.90485	1.0	17208	0	-0.48573
FAM184A	4	0.006573	0.022702	0.927149	466	1	0.20437	0.20791	0.35309	1.0	6669	2	0.20437
FAM83E	4	0.0066252	0.022855	0.929783	467	2	-0.13943	0.64868	0.69803	1.0	13199	1	-0.13943
METTL12	4	0.0066527	0.022938	0.929783	468	4	-0.52278	0.99335	0.99339	1.0	18963	0	-0.52278
