sgRNA	Gene	BM	CNS
BruLib70303	TEX9	59843.86110537988	230.25203582161873
BruLib15709	RAC2	74874.12284628114	507.0443767561178
BruLib73410	PHOSPHO2	12200.42040259269	9.797958971132712
BruLib23131	CD84	8827.521056332858	93.08061022576076
BruLib40880	ANKHD1	39306.6517525978	553.5846818689982
BruLib55316	BTBD6	23731.917790182906	44.090815370097204
BruLib6424	FOXD2	480.8326112068523	90.63112048297758
BruLib68278	DCBLD1	91749.93328607928	97.97958971132712
BruLib36996	PILRA	78068.83128368195	585.4280485251795
BruLib9224	IFNA7	18381.947883725486	24.49489742783178
BruLib63031	C8orf37	54819.16031826828	71.03520254071216
BruLib40217	SDK2	43.840620433565945	0.0
BruLib50135	CFAP69	35259.172537086	41.641325627314025
BruLib10070	KCNJ14	20797.424648258733	24.49489742783178
BruLib66910	TAB3	11227.44147168	17.146428199482244
BruLib58858	ANKRD13B	31333.31568793829	75.93418202627852
BruLib28909	DLL3	153954.11682705986	220.45407685048602
BruLib9760	ITGA4	5.65685424949238	2.449489742783178
BruLib46492	NGB	6218.297033754498	36.74234614174767
BruLib72845	SLC22A20	49245.744668955915	107.77754868245982
BruLib48832	TMEM223	27068.047583821037	100.4290794541103
BruLib21312	TCL1A	21636.05329074598	31.843366656181313
BruLib77371	Non-Targeting Control	1711.198410471445	2.449489742783178
BruLib66790	CXorf23	29408.571029548508	90.63112048297758
BruLib44396	RETN	43379.586812232315	227.80254607883555
BruLib44430	SPHK2	30610.652557565638	257.1964229922337
BruLib77193	Non-Targeting Control	27126.030339878333	26.944387170614956
BruLib33943	SUMF2	11817.16852718958	63.68673331236263
BruLib28779	IGF2BP2	2472.04530702817	7.348469228349534
BruLib40738	MFSD6	18571.452501083484	19.595917942265423
BruLib58634	HYKK	5362.697828518776	48.98979485566356
BruLib27418	ZNF443	4333.150355111163	7.348469228349534
BruLib23334	CPNE3	1552.8064914856582	0.0
BruLib66032	TSPO2	7980.407132471375	14.696938456699067
BruLib36832	RPA4	56739.66233597094	448.25662292932157
BruLib54608	RELT	95726.70182347242	100.4290794541103
BruLib49968	ZNF408	5163.29371622417	2.449489742783178
BruLib71212	LRRC75B	11339.164343107475	4.898979485566356
BruLib22751	SERPINB7	832.9717882377529	2758.1254503738583
BruLib27582	AKAP8	9458.26030515126	26.944387170614956
BruLib11270	MDFI	51333.1238870186	71.03520254071216
BruLib43787	AJAP1	42169.020002840945	88.18163074019441
BruLib16200	RNF2	47916.3839203252	127.37346662472525
BruLib9509	IL13	8561.648906606717	24.49489742783178
BruLib71342	LRRC14B	10905.000779458935	41.641325627314025
BruLib9717	IRF6	56285.69978244918	53.88877434122991
BruLib3473	CMKLR1	31990.92499444178	222.90356659326918
BruLib12459	NEO1	21421.092829265268	31.843366656181313
BruLib15909	RBL2	11418.360302600368	4.898979485566356
BruLib4770	DIAPH2	64814.82177712132	66.1362230551458
BruLib14204	PLP2	19664.639584797886	22.045407685048602
BruLib30888	MRAS	35129.064889347675	362.5244819319103
BruLib59450	WDR64	28172.548376034425	22.045407685048602
BruLib35556	KCNMB3	94033.88818931182	149.41887430977386
BruLib7585	GPER1	26566.001769178587	39.191835884530846
BruLib10404	KRT35	120396.24320550868	227.80254607883555
BruLib39024	LGSN	5362.697828518776	41.641325627314025
BruLib77398	Non-Targeting Control	69409.6016412715	105.32805893967665
BruLib42038	VRTN	202955.20254972522	372.32244090304306
BruLib64954	TMEM192	13945.55993856109	71.03520254071216
BruLib8536	HMX1	20979.858197804864	36.74234614174767
BruLib59461	SPATA17	246.0731598529185	88.18163074019441
BruLib61366	RAD9B	5207.134336657736	1464.7948661843404
BruLib51562	OR2AE1	12749.135264793451	7.348469228349534
BruLib34755	OR2F1	6520.938736102341	12.24744871391589
BruLib68470	MAGEB18	75318.18590486629	761.7913100055683
BruLib27487	KCNMB2	157174.2811085834	210.6561178793533
BruLib64811	GABRR3	37934.8645970959	46.54030511288038
BruLib51998	KRTAP4-6	15619.988796410833	14.696938456699067
BruLib18343	STAT1	32439.230693714053	372.32244090304306
BruLib4178	CTBP1	52798.249137637125	195.95917942265424
BruLib70005	GJC3	11061.97848488235	48.98979485566356
BruLib51547	OR4A16	30168.00371254286	195.95917942265424
BruLib11764	MSH4	59471.922938475764	80.83316151184486
BruLib26217	LRIG2	13962.530501309566	102.87856919689347
BruLib30283	WDR45	4676.804250767825	90.63112048297758
BruLib38351	BFAR	6284.765071186034	220.45407685048602
BruLib40961	CYP2W1	11829.896449250939	29.393876913398135
BruLib1823	BNIP1	13016.421628081966	19.595917942265423
BruLib71781	OR4K17	2732.2606025048194	53.88877434122991
BruLib39660	C11orf24	15632.716718472191	22.045407685048602
BruLib62030	C1orf52	16230.929055356011	9.797958971132712
BruLib66147	DEFB114	65370.60770713394	95.53009996854394
BruLib66515	TMEM256	41819.70925293479	44.090815370097204
BruLib12320	NDUFB2	82937.96857893253	95.53009996854394
BruLib43908	PCDHGA11	15693.527901654234	26.944387170614956
BruLib63502	Mar-10	22937.129768129227	61.23724356957945
BruLib36076	RABGEF1	53423.33153220604	51.43928459844673
BruLib66754	GK5	44529.34243844164	53.88877434122991
BruLib27121	CELA3A	29277.04916824781	29.393876913398135
BruLib38950	GSKIP	35300.18473039482	34.29285639896449
BruLib11320	MEF2BNB-MEF2B	24205.679333577893	26.944387170614956
BruLib45632	NWD2	52769.964866389666	73.48469228349533
BruLib70554	C9orf50	29132.799384885755	29.393876913398135
BruLib52936	ZNF394	31480.393898425093	3039155.408563372
BruLib38276	TMEM216	40060.42758134266	85.73214099741122
BruLib37707	TMX2	3524.2201974337527	7.348469228349534
BruLib43744	RCC2	5088.340397418396	357.62550244634394
BruLib8878	HSD11B1	14229.81686459808	51.43928459844673
BruLib72261	SH2D5	54025.786509776975	75.93418202627852
BruLib57180	LMTK3	48230.33933117203	73.48469228349533
BruLib47490	NECAB1	15743.025376337293	95.53009996854394
BruLib77235	Non-Targeting Control	11810.097459377715	12.24744871391589
BruLib44866	PDXP	7505.231375514015	24.49489742783178
BruLib65649	ZNF485	23944.04982453887	2407.848417155864
BruLib15843	RARS	56919.26745839232	88.18163074019441
BruLib69391	ATXN1L	30258.51338053474	80.83316151184486
BruLib70336	ANKRD30B	12951.367804212803	17.146428199482244
BruLib10128	KCNQ3	33436.25125518708	29.393876913398135
BruLib43521	CAND1	1844.1344853345158	85.73214099741122
BruLib4208	CTNNA2	23562.212162698135	26.944387170614956
BruLib29571	SPIN1	78852.30559723666	609.9229459530113
BruLib76732	Non-Targeting Control	7550.486209509953	7.348469228349534
BruLib37772	RRNAD1	41371.403553662516	46.54030511288038
BruLib14631	PPP2R2C	49421.10715069017	51.43928459844673
BruLib53031	NLRC5	8536.193062484	9.797958971132712
BruLib9068	HUS1	3906.0578592744882	63.68673331236263
BruLib22687	KRT37	8693.170767907415	14.696938456699067
BruLib25650	TRAM2	244.65894629054543	0.0
BruLib11105	MAP1B	8324.061028128037	7.348469228349534
BruLib32509	VPS39	5293.4013639624945	913.6596740581253
BruLib16663	RSC1A1	30060.523481802506	17.146428199482244
BruLib9587	IDO1	50140.94185393808	48.98979485566356
BruLib27565	RAMP2	38217.70730957052	36.74234614174767
BruLib77434	Non-Targeting Control	18922.17746455201	24.49489742783178
BruLib27124	CELA3A	11780.398974567881	26.944387170614956
BruLib58111	AGAP4	19968.6955007081	205.75713839378693
BruLib7600	GPR33	17152.996298023267	26.944387170614956
BruLib65280	OR8J1	4061.6213511355286	4.898979485566356
BruLib7453	GP5	19695.75228317009	26.944387170614956
BruLib28400	ATG7	5635.641046056783	9.797958971132712
BruLib73774	C15orf62	33929.81178845529	29.393876913398135
BruLib51936	SPACA1	58077.50836597589	93.08061022576076
BruLib5944	F2R	2356.0797949135763	4.898979485566356
BruLib5362	EFNB3	65949.02105414454	95.53009996854394
BruLib6781	GABRG1	1163.897761833057	4.898979485566356
BruLib76077	SAA2-SAA4	34717.528742697104	41.641325627314025
BruLib26542	GOLGA5	67327.8792774583	127.37346662472525
BruLib61914	ZNF583	268.700576850888	4.898979485566356
BruLib5569	EMX2	55488.083333270755	66.1362230551458
BruLib17365	ST8SIA1	67347.67826733153	75.93418202627852
BruLib46081	LRRN1	412.95036021294374	9.797958971132712
BruLib13425	PCM1	34149.014890623126	46.54030511288038
BruLib53138	WDR24	67825.68245141364	188.6107101943047
BruLib37249	IL20	26113.453429219197	41.641325627314025
BruLib61201	XRRA1	36133.156518632575	68.58571279792898
BruLib66777	TMEM151A	24819.448019647814	75.93418202627852
BruLib8309	CFHR2	64143.070334994096	58.78775382679627
BruLib38359	RASL12	22218.709278443694	26.944387170614956
BruLib50296	THNSL1	45080.88572776715	41.641325627314025
BruLib11159	MATN2	75954.58200793418	842.6244715174132
BruLib43665	GPRC5C	34853.29324468492	39.191835884530846
BruLib13289	PALM	64490.96687133788	129.82295636750843
BruLib7633	GRK4	5648.368968118141	9.797958971132712
BruLib27523	SPRY3	11638.977618330571	4.898979485566356
BruLib28339	FBLN5	30677.120594997174	39.191835884530846
BruLib61967	CDC42EP5	3429.467888754755	17.146428199482244
BruLib31948	TTLL12	285.6711395993652	2.449489742783178
BruLib37016	GLTSCR1	55021.39285768763	181.26224096595516
BruLib2579	CD5L	1059.245958217448	7.348469228349534
BruLib55411	EXOC3L2	7919.595949289332	4.898979485566356
BruLib21798	OR1D5	6621.34789903083	17.146428199482244
BruLib2663	SCARB1	95995.4024003233	137.17142559585795
BruLib76584	Non-Targeting Control	30961.377521034166	95.53009996854394
BruLib75712	GS1-259H13.2	57128.571065623546	11194.168124519123
BruLib50040	ZNF552	78942.81526522854	100.4290794541103
BruLib36702	SNX10	11817.16852718958	26.944387170614956
BruLib7122	GHRHR	22647.21598784274	22.045407685048602
BruLib60482	VPS37A	21593.626883874786	58.78775382679627
BruLib37334	MYEF2	10081.928486157794	56.33826408401309
BruLib39163	CCZ1	834.386001800126	1880213.6296219106
BruLib77311	Non-Targeting Control	34564.79367796081	39.191835884530846
BruLib44350	KCNK12	53656.6767699976	48.98979485566356
BruLib43121	TENM3	69720.72862499359	110.22703842524301
BruLib44674	MFF	1057.831744655075	431.1101947298393
BruLib1535	AVPR2	1494.8237354283613	127.37346662472525
BruLib14626	PPP2R2B	8916.616510762364	7.348469228349534
BruLib28297	CARM1	42184.57635202705	66.1362230551458
BruLib69663	SOWAHB	73705.98244376096	105.32805893967665
BruLib12159	MYT1	58610.666878990545	132.2724461102916
BruLib48437	PRAMEF1	18835.91043724725	31.843366656181313
BruLib17014	CCL19	1066.3170260293136	156.76734353812338
BruLib7532	GPR12	22146.584386762668	2461.7371914970936
BruLib9119	ID1	2575.2828970814057	0.0
BruLib890	APBB1	62354.09017859213	75.93418202627852
BruLib53937	EBPL	19919.198026025042	29.393876913398135
BruLib46034	TSHZ3	55080.7898273073	328.2316255329458
BruLib76618	Non-Targeting Control	7331.283107342124	9.797958971132712
BruLib74683	TSPY4	30726.618069680233	46.54030511288038
BruLib39772	CLIC6	318.19805153394634	4.898979485566356
BruLib76740	Non-Targeting Control	3589.274021302915	75.93418202627852
BruLib1206	ARSD	13932.832016499731	73.48469228349533
BruLib6542	FOLR3	5847.773080412748	249.84795376388414
BruLib64069	STKLD1	5484.320194882862	4.898979485566356
BruLib11706	MPO	6035.863484208369	1011.6392637694524
BruLib18457	STXBP2	1695.6420612853408	24.49489742783178
BruLib40942	LAX1	114146.83347338198	472.7515203571533
BruLib60164	C5orf47	21562.51418550258	63.68673331236263
BruLib9454	CXCL8	24055.772695966345	66.1362230551458
BruLib41338	C14orf119	17417.454234187036	78.38367176906169
BruLib57459	PCMTD1	1943.1294347006324	7.348469228349534
BruLib27282	LHFP	35307.25579820669	279.2418306772823
BruLib47731	KLHL25	8083.64472252461	14.696938456699067
BruLib35746	TUBG2	8145.870119269027	26.944387170614956
BruLib17968	SOS2	31845.26099751735	107.77754868245982
BruLib16995	CCL14	18427.202717721426	26.944387170614956
BruLib52267	RTP3	36011.53415226849	44.090815370097204
BruLib13273	SERPINB2	14714.892116492052	41.641325627314025
BruLib13321	PAX1	33905.77015789495	462926.61699885
BruLib20276	WNT6	417.193000900063	4.898979485566356
BruLib37322	RDH8	7259.158215661097	7.348469228349534
BruLib28977	UGT2B11	690.1362184380703	7.348469228349534
BruLib77091	Non-Targeting Control	9967.377187605573	450.7061126721047
BruLib17562	SLC7A1	1127.1282092113568	2.449489742783178
BruLib52722	SLC4A11	4242.640687119285	2.449489742783178
BruLib58740	TMEM219	21945.766060905687	286.5902999056318
BruLib70473	LHFPL4	25826.36807605746	17.146428199482244
BruLib22744	B3GALT2	10866.817013274862	19.595917942265423
BruLib64034	BMPER	31620.40104110003	112.67652816802618
BruLib43317	ZNF83	154321.81235327685	379.6709101313926
BruLib71792	OR11G2	67897.80734309465	149.41887430977386
BruLib44849	COQ9	27940.617351805235	31.843366656181313
BruLib54165	TRIM51	7919.595949289332	9.797958971132712
BruLib47232	KIF13A	37247.55680578257	44.090815370097204
BruLib52131	RAB33B	1350.5739520663058	12.24744871391589
BruLib39410	WWOX	5102.482533042126	333.1306050185122
BruLib23807	BPY2	30128.405732796415	39.191835884530846
BruLib38746	SUCO	24594.588063230494	1567.673435381234
BruLib41759	ARHGEF10L	48612.17699301276	200.8581589082206
BruLib77383	Non-Targeting Control	4849.338305377342	12.24744871391589
BruLib24418	S1PR2	1172.3830432072957	355.1760127035608
BruLib43619	SLC22A11	41515.653337024574	68.58571279792898
BruLib17378	SIM1	45130.383202450204	58.78775382679627
BruLib35915	SULT1B1	4188.900571749107	9.797958971132712
BruLib62024	SAMD11	603.8691911333116	19.595917942265423
BruLib9203	IFNA1	29230.3801206895	34.29285639896449
BruLib65965	KIAA1324L	281.4284989122459	259.64591273501685
BruLib59284	OR2T12	11069.049552694214	12.24744871391589
BruLib40692	BCAS3	15050.060730774476	17.146428199482244
BruLib52612	TTLL2	7597.155257068266	17.146428199482244
BruLib76873	Non-Targeting Control	1772.0095936534879	4.898979485566356
BruLib58156	CPXM2	29030.976008394893	34.29285639896449
BruLib11535	MAP3K10	27653.5319986435	29.393876913398135
BruLib43368	FGD6	31224.421243635563	73.48469228349533
BruLib10764	LPA	5386.739459079118	7.348469228349534
BruLib31596	NCOA6	38103.1560110183	41.641325627314025
BruLib73889	CBWD6	4208.69956162233	225.35305633605236
BruLib49163	OR11H2	42564.99980030541	61.23724356957945
BruLib49824	CLIP4	35858.79908753219	61.23724356957945
BruLib39068	LARP7	3826.8618997815947	4.898979485566356
BruLib34537	GGA1	2541.3417715844516	4.898979485566356
BruLib54767	KRTAP4-3	9596.853234263823	14.696938456699067
BruLib46295	SLC7A14	1069.1454531540599	769.1397792339178
BruLib58172	OR51A7	20425.48648135461	164.1158127664729
BruLib60169	MROH2B	63028.6700478441	825.478043317931
BruLib20275	WNT6	5164.707929786543	31.843366656181313
BruLib45541	SLC12A5	12705.294644359885	22.045407685048602
BruLib45370	SENP7	7697.5644199967555	1619.1127199796806
BruLib70594	USP17L2	40587.92924010783	41.641325627314025
BruLib75947	CT47A12	3012.274887854692	1050.8310996539833
BruLib53503	ZNF414	6489.826037730132	12.24744871391589
BruLib22360	KHSRP	1878.0756108314702	48.98979485566356
BruLib24125	REPS2	62160.34292054702	73.48469228349533
BruLib49336	MRPL24	35913.95341646475	56.33826408401309
BruLib64567	NLRP7	54063.970275961045	51.43928459844673
BruLib65169	SENP5	40060.42758134266	78.38367176906169
BruLib35077	CNNM3	5522.5039610669355	39.191835884530846
BruLib13186	P2RX5	57104.5294350632	161.66632302368973
BruLib29048	PTTG2	34526.60991177674	88.18163074019441
BruLib4198	CTLA4	15771.309647584754	46.54030511288038
BruLib51321	ITIH5	22873.490157822438	63.68673331236263
BruLib52277	CCM2	30791.671893549395	34.29285639896449
BruLib60549	RNF183	26601.357108237917	83.28265125462805
BruLib36746	CCDC106	58822.79891334651	44.090815370097204
BruLib70172	TICAM2	17010.160728223585	17.146428199482244
BruLib54996	TANC1	39334.936023845265	46.54030511288038
BruLib73494	DEFB105B	103.23759005323593	7.348469228349534
BruLib39503	CALML5	2006.7690450074217	286.5902999056318
BruLib68364	ZFP41	9643.522281822134	4.898979485566356
BruLib62687	SHISA3	5184.506919659766	438.4586639581888
BruLib20847	ZNF223	11746.457849070926	12.24744871391589
BruLib50170	NEK11	113753.68210304226	139.62091533864114
BruLib61185	OR52B4	40331.956585318294	80.83316151184486
BruLib6467	FLOT2	29026.733367707773	34.29285639896449
BruLib69617	SAMD7	34153.25753131024	48.98979485566356
BruLib13373	PCBD1	94313.9024746617	225.35305633605236
BruLib44497	DPYSL5	363.4528855298854	188.6107101943047
BruLib44529	SH3GLB2	16520.842835642496	58.78775382679627
BruLib4000	CS	12189.106694093705	12.24744871391589
BruLib18573	SYP	58216.101295088454	627.0693741524935
BruLib23997	PDCD5	43334.331978236376	213.1056076221365
BruLib33753	LMOD1	5631.398405369664	14.696938456699067
BruLib48727	C7orf25	951.7657274770929	4.898979485566356
BruLib33802	CCRN4L	35443.020300194505	41.641325627314025
BruLib58036	PRAP1	61202.920338820426	992.0433458271871
BruLib64736	APLF	12996.622638208743	14.696938456699067
BruLib51059	EFHD1	1708.3699833466987	4.898979485566356
BruLib15174	PSMB2	2.82842712474619	4.898979485566356
BruLib9032	HTR1F	1200.6673144547576	4.898979485566356
BruLib74271	PRB2	9285.726250541742	220.45407685048602
BruLib41481	C9orf40	2541.3417715844516	2.449489742783178
BruLib71945	OR11L1	5829.388304101897	9.797958971132712
BruLib52749	FAM172A	67333.53613170779	78.38367176906169
BruLib38189	PHF20	19025.415054605244	102.87856919689347
BruLib68434	LURAP1L	41710.814808632065	29.393876913398135
BruLib68541	POTED	3268.2475426442224	41.641325627314025
BruLib71547	OR52I1	26228.00472777142	66.1362230551458
BruLib36869	DNMT3L	22515.694126542043	4155419.7277163225
BruLib77328	Non-Targeting Control	26021.529547664948	1597.067312294632
BruLib34051	TMEM158	16716.004307249983	53.88877434122991
BruLib13137	CLDN11	6369.61788492842	4.898979485566356
BruLib11671	MOCS1	5458.864350760146	14.696938456699067
BruLib43305	C1orf106	27299.978608050224	88.18163074019441
BruLib29373	USP19	13961.116287747192	46.54030511288038
BruLib25347	CARTPT	17694.640092412163	51.43928459844673
BruLib45602	RNF150	19632.112672863303	102.87856919689347
BruLib54748	SMIM3	54609.856711037064	97.97958971132712
BruLib67456	SLC24A5	6571.850424347772	9.797958971132712
BruLib9623	INS	7609.883179129623	9.797958971132712
BruLib76660	Non-Targeting Control	466.6904755831213	100.4290794541103
BruLib23414	HERC1	136895.87283771558	590.3270280107458
BruLib18353	STAT4	4.242640687119285	4.898979485566356
BruLib53898	KISS1R	6112.231016576517	44.090815370097204
BruLib10024	KCNH2	24054.35848240397	31.843366656181313
BruLib18338	STAR	10452.452439499544	9812.65590958941
BruLib29000	PTGES3	4251.125968493523	78.38367176906169
BruLib33200	ARL2BP	32418.017490278457	264.5448922205832
BruLib70236	USP50	32399.632713967603	44.090815370097204
BruLib34768	FBXL21	57902.145884241625	80.83316151184486
BruLib54401	FAM73B	64243.479497922584	695.6550869504225
BruLib72940	HSBP1L1	476.589970519733	0.0
BruLib60988	KRT72	173.94826817189067	4.898979485566356
