id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DNAJC14	4	0.0052871	0.018276	0.849692	230	3	-4.624	0.7829	0.78269	0.923281	14852	0	-4.624
KLHL28	1	0.0052952	0.0052157	0.849692	231	1	-10.705	0.9947	0.99476	0.999945	18437	0	-10.705
ZFP69	4	0.0053363	0.018426	0.849692	232	2	-3.1461	0.7829	0.78269	0.923281	14715	0	-3.1461
RPE65	3	0.0053395	0.014721	0.849692	233	3	-4.5246	0.99466	0.99477	0.999945	18436	0	-4.5246
IL27RA	3	0.0053814	0.01483	0.849692	234	2	-6.9625	0.91368	0.91376	0.97872	17103	0	-6.9625
RIPK4	4	0.0054189	0.018693	0.849692	235	2	-2.604	0.47905	0.47888	0.923281	7657	0	-2.604
EPHX3	3	0.0054378	0.014967	0.849692	236	2	-7.3283	0.91368	0.91376	0.97872	16472	0	-7.3283
NEO1	3	0.0054775	0.015061	0.849692	237	3	-3.7887	0.99452	0.99463	0.999945	18435	0	-3.7887
RIMBP3C	1	0.0054818	0.0054051	0.849692	238	1	-10.593	0.99452	0.99458	0.999945	18434	0	-10.593
ZNF578	3	0.0054919	0.015097	0.849692	239	2	-7.5269	0.28159	0.2813	0.915138	4909	0	-7.5269
GJB7	4	0.0054957	0.018967	0.849692	240	4	-1.2731	0.9945	0.99452	0.999945	18411	0	-1.2731
GEM	4	0.0054957	0.018967	0.849692	241	4	-3.6313	0.9945	0.99452	0.999945	18429	0	-3.6313
ATP5G2	4	0.0054957	0.018967	0.849692	242	4	-1.7739	0.9945	0.99452	0.999945	18375	0	-1.7739
ZFP36	4	0.0054957	0.018967	0.849692	243	4	-2.1216	0.9945	0.99452	0.999945	18421	0	-2.1216
PIGT	4	0.0054957	0.018967	0.849692	244	4	-4.236	0.9945	0.99452	0.999945	18384	0	-4.236
GDPD1	4	0.0054957	0.018967	0.849692	245	4	-3.0765	0.9945	0.99452	0.999945	18378	0	-3.0765
PSMA8	4	0.0054957	0.018967	0.849692	246	4	-1.5716	0.9945	0.99452	0.999945	18403	0	-1.5716
CLEC2D	4	0.0054957	0.018967	0.849692	247	4	-1.8725	0.9945	0.99452	0.999945	18415	0	-1.8725
MTRNR2L2	4	0.0054957	0.018967	0.849692	248	4	-5.5266	0.9945	0.99452	0.999945	18426	0	-5.5266
HIVEP1	4	0.0054957	0.018967	0.849692	249	4	-1.7783	0.9945	0.99452	0.999945	18374	0	-1.7783
HMCN2	4	0.0054957	0.018967	0.849692	250	4	-2.1454	0.9945	0.99452	0.999945	18409	0	-2.1454
LAMTOR5	4	0.0054957	0.018967	0.849692	251	4	-1.8567	0.9945	0.99452	0.999945	18431	0	-1.8567
ASTN1	4	0.0054957	0.018967	0.849692	252	4	-1.5648	0.9945	0.99452	0.999945	18394	0	-1.5648
TTLL2	4	0.0054957	0.018967	0.849692	253	4	-3.1737	0.9945	0.99452	0.999945	18393	0	-3.1737
CRH	4	0.0054957	0.018967	0.849692	254	4	-4.417	0.9945	0.99452	0.999945	18395	0	-4.417
LRIG2	4	0.0054957	0.018967	0.849692	255	4	-4.1822	0.9945	0.99452	0.999945	18407	0	-4.1822
TTLL9	4	0.0054957	0.018967	0.849692	256	4	-1.7698	0.9945	0.99452	0.999945	18396	0	-1.7698
DACH2	4	0.0054957	0.018967	0.849692	257	4	-1.8979	0.9945	0.99452	0.999945	18379	0	-1.8979
PPP1R14D	4	0.0054957	0.018967	0.849692	258	4	-1.5716	0.9945	0.99452	0.999945	18424	0	-1.5716
STMN3	4	0.0054957	0.018967	0.849692	259	4	-2.3909	0.9945	0.99452	0.999945	18412	0	-2.3909
SYCE1	4	0.0054957	0.018967	0.849692	260	4	-2.713	0.9945	0.99452	0.999945	18377	0	-2.713
APOBEC3B	4	0.0054957	0.018967	0.849692	261	4	-1.2706	0.9945	0.99452	0.999945	18391	0	-1.2706
CORO6	4	0.0054957	0.018967	0.849692	262	4	-4.1833	0.9945	0.99452	0.999945	18408	0	-4.1833
LLGL1	4	0.0054957	0.018967	0.849692	263	4	-1.7783	0.9945	0.99452	0.999945	18397	0	-1.7783
MYPOP	4	0.0054957	0.018967	0.849692	264	4	-1.7783	0.9945	0.99452	0.999945	18399	0	-1.7783
DHX30	4	0.0054957	0.018967	0.849692	265	4	-1.7783	0.9945	0.99452	0.999945	18386	0	-1.7783
ASB17	4	0.0054957	0.018967	0.849692	266	4	-1.0665	0.9945	0.99452	0.999945	18425	0	-1.0665
POU4F3	4	0.0054957	0.018967	0.849692	267	4	-3.3103	0.9945	0.99452	0.999945	18380	0	-3.3103
CDH6	4	0.0054957	0.018967	0.849692	268	4	-2.9002	0.9945	0.99452	0.999945	18420	0	-2.9002
FAM65C	4	0.0054957	0.018967	0.849692	269	4	-1.9754	0.9945	0.99452	0.999945	18390	0	-1.9754
KRTAP12-2	4	0.0054957	0.018967	0.849692	270	4	-0.76802	0.9945	0.99452	0.999945	18414	0	-0.76802
GLRX	4	0.0054957	0.018967	0.849692	271	4	-1.0556	0.9945	0.99452	0.999945	18433	0	-1.0556
ZNF860	4	0.0054957	0.018967	0.849692	272	4	-3.9494	0.9945	0.99452	0.999945	18413	0	-3.9494
ARMS2	4	0.0054957	0.018967	0.849692	273	4	-2.7	0.9945	0.99452	0.999945	18405	0	-2.7
NEURL1B	4	0.0054957	0.018967	0.849692	274	4	-1.8633	0.9945	0.99452	0.999945	18427	0	-1.8633
KSR2	4	0.0054957	0.018967	0.849692	275	4	-3.1284	0.9945	0.99452	0.999945	18419	0	-3.1284
ZXDB	4	0.0054957	0.018967	0.849692	276	4	-1.8113	0.9945	0.99452	0.999945	18376	0	-1.8113
MTNR1A	4	0.0054957	0.018967	0.849692	277	4	-1.7783	0.9945	0.99452	0.999945	18428	0	-1.7783
HSBP1	4	0.0054957	0.018967	0.849692	278	4	-1.9849	0.9945	0.99452	0.999945	18401	0	-1.9849
GABRA6	4	0.0054957	0.018967	0.849692	279	4	-1.2731	0.9945	0.99452	0.999945	18422	0	-1.2731
PAMR1	4	0.0054957	0.018967	0.849692	280	4	-1.0665	0.9945	0.99452	0.999945	18388	0	-1.0665
NOBOX	4	0.0054957	0.018967	0.849692	281	4	-1.4336	0.9945	0.99452	0.999945	18392	0	-1.4336
CRISP3	4	0.0054957	0.018967	0.849692	282	4	-1.2731	0.9945	0.99452	0.999945	18416	0	-1.2731
UGT2B7	4	0.0054957	0.018967	0.849692	283	4	-1.5716	0.9945	0.99452	0.999945	18418	0	-1.5716
TMEM255B	4	0.0054957	0.018967	0.849692	284	4	-4.459	0.9945	0.99452	0.999945	18410	0	-4.459
LOC100129924	4	0.0054957	0.018967	0.849692	285	4	-1.5716	0.9945	0.99452	0.999945	18432	0	-1.5716
HSPBP1	4	0.0054957	0.018967	0.849692	286	4	-4.4516	0.9945	0.99452	0.999945	18387	0	-4.4516
PIWIL3	4	0.0054957	0.018967	0.849692	287	4	-3.2666	0.9945	0.99452	0.999945	18400	0	-3.2666
IL1RAPL1	4	0.0054957	0.018967	0.849692	288	4	-3.7185	0.9945	0.99452	0.999945	18381	0	-3.7185
C12orf71	4	0.0054957	0.018967	0.849692	289	4	-5.4034	0.9945	0.99452	0.999945	18423	0	-5.4034
IQSEC2	4	0.0054957	0.018967	0.849692	290	4	-2.3618	0.9945	0.99452	0.999945	18383	0	-2.3618
RGR	4	0.0054957	0.018967	0.849692	291	4	-1.6757	0.9945	0.99452	0.999945	18404	0	-1.6757
SLC39A12	4	0.0054957	0.018967	0.849692	292	4	-2.0699	0.9945	0.99452	0.999945	18398	0	-2.0699
ACSL4	4	0.0054957	0.018967	0.849692	293	4	-0.9747	0.9945	0.99452	0.999945	18385	0	-0.9747
NTSR1	4	0.0054957	0.018967	0.849692	294	4	-1.2668	0.9945	0.99452	0.999945	18382	0	-1.2668
CCKAR	4	0.0054957	0.018967	0.849692	295	4	-3.4721	0.9945	0.99452	0.999945	18430	0	-3.4721
IQCA1L	4	0.0054957	0.018967	0.849692	296	4	-1.7783	0.9945	0.99452	0.999945	18406	0	-1.7783
AKAP10	4	0.0054957	0.018967	0.849692	297	4	-1.7783	0.9945	0.99452	0.999945	18402	0	-1.7783
PEMT	2	0.0055672	0.010783	0.849692	298	1	-5.3881	0.53406	0.53436	0.923281	8820	0	-5.3881
CSF3	4	0.0055694	0.019183	0.849692	299	3	-2.4936	0.52237	0.52197	0.923281	7944	0	-2.4936
DPM1	3	0.0055826	0.015332	0.849692	300	2	-7.3184	0.68195	0.68195	0.923281	11287	0	-7.3184
SMC1B	4	0.005584	0.019233	0.849692	301	1	0.020264	0.7829	0.78269	0.923281	13854	0	0.020264
IKZF1	2	0.0056086	0.010867	0.849692	302	1	-5.3351	0.53406	0.53436	0.923281	9772	0	-5.3351
ZNF223	1	0.0056268	0.005572	0.849692	303	1	-10.398	0.99437	0.99447	0.999945	18373	0	-10.398
C2orf81	2	0.0056499	0.010947	0.849692	304	1	-5.1786	0.53406	0.53436	0.923281	9372	0	-5.1786
EPAS1	3	0.0056636	0.015542	0.849692	305	2	-7.4718	0.68195	0.68195	0.923281	13110	0	-7.4718
LHFPL4	4	0.0056666	0.019508	0.849692	306	3	-1.8901	0.96185	0.96192	0.994548	17731	0	-1.8901
MDFI	2	0.0056738	0.010992	0.849692	307	2	-7.2095	0.99433	0.9943	0.999945	18372	0	-7.2095
IL17B	3	0.0057188	0.015701	0.849692	308	3	-6.853	0.9924	0.9925	0.999945	18358	0	-6.853
ACCS	3	0.0057293	0.015722	0.849692	309	3	-6.4455	0.97982	0.97995	0.99771	18094	0	-6.4455
INHBB	2	0.0057326	0.011108	0.849692	310	1	-5.0852	0.19787	0.19774	0.915138	3381	0	-5.0852
TRIM21	3	0.0057402	0.015754	0.849692	311	3	-3.4003	0.97982	0.97995	0.99771	18128	0	-3.4003
METTL5	2	0.00576	0.011156	0.849692	312	2	-5.6513	0.99424	0.99422	0.999945	18371	0	-5.6513
WWP2	3	0.0057715	0.01584	0.849692	313	2	-7.3662	0.075428	0.078679	0.915138	1338	1	-7.3662
CCDC106	3	0.0058021	0.015918	0.849692	314	2	-6.3273	0.28159	0.2813	0.915138	4728	0	-6.3273
SH2D5	4	0.0058357	0.020053	0.849692	315	3	-4.4968	0.35658	0.35595	0.915138	6773	0	-4.4968
C15orf62	2	0.0058566	0.011337	0.849692	316	1	-5.9004	0.80469	0.80412	0.923281	16111	0	-5.9004
ALG14	2	0.0059104	0.011444	0.849692	317	2	-4.5533	0.99409	0.99408	0.999945	18370	0	-4.5533
TBX15	3	0.005926	0.016242	0.849692	318	2	-3.3038	0.68195	0.68195	0.923281	13449	0	-3.3038
NPY2R	1	0.0059377	0.0058749	0.849692	319	1	-10.43	0.99406	0.99413	0.999945	18369	0	-10.43
NFIC	2	0.0059392	0.011499	0.849692	320	1	-5.2496	0.53406	0.53436	0.923281	8786	0	-5.2496
PTPRJ	2	0.0059775	0.011566	0.849692	321	2	-5.2643	0.99402	0.99402	0.999945	18368	0	-5.2643
GPR26	3	0.0059879	0.016407	0.849692	322	1	-0.98997	0.68195	0.68195	0.923281	11568	0	-0.98997
SNX3	4	0.0059967	0.020624	0.849692	323	1	0.31444	0.17082	0.17154	0.915138	2900	1	0.31444
CEMP1	2	0.0060219	0.011633	0.849692	324	1	-4.9608	0.53406	0.53436	0.923281	9176	0	-4.9608
WFDC1	3	0.0060363	0.01653	0.849692	325	2	-6.3361	0.68195	0.68195	0.923281	13241	0	-6.3361
PON1	3	0.0060498	0.016559	0.849692	326	2	-1.5716	0.91368	0.91376	0.97872	17133	0	-1.5716
HMOX2	3	0.0061041	0.016701	0.849692	327	2	-6.9815	0.28159	0.2813	0.915138	4107	0	-6.9815
KDM5B	3	0.0061117	0.016726	0.849692	328	1	0.020264	0.28159	0.2813	0.915138	4869	0	0.020264
KCNQ3	2	0.0061458	0.011847	0.849692	329	1	-5.3848	0.53406	0.53436	0.923281	9864	0	-5.3848
MS4A14	4	0.0061617	0.021172	0.86242	330	2	-1.9456	0.098364	0.10466	0.915138	1801	1	-1.9456
RBM46	2	0.0062285	0.012005	0.849692	331	1	-5.367	0.53406	0.53436	0.923281	8126	0	-5.367
C1QTNF9	3	0.0062356	0.017064	0.849692	332	2	-2.3059	0.13107	0.13122	0.915138	2296	1	-2.3059
TMTC1	1	0.0062486	0.0061869	0.849692	333	1	-10.621	0.99375	0.99381	0.999945	18367	0	-10.621
POLQ	4	0.0062644	0.021494	0.86789	334	3	-3.5878	0.093329	0.10023	0.915138	1771	1	-3.5878
MMD2	4	0.0062644	0.021494	0.86789	335	3	-3.4873	0.96185	0.96192	0.994548	17926	0	-3.4873
KCTD14	4	0.0062644	0.021494	0.86789	336	3	-2.8674	0.96185	0.96192	0.994548	17778	0	-2.8674
EHD2	2	0.0062698	0.012076	0.849692	337	1	-5.4573	0.53406	0.53436	0.923281	9604	0	-5.4573
MZT1	1	0.00629	0.0062307	0.849692	338	1	-10.446	0.99371	0.99377	0.999945	18366	0	-10.446
PGLYRP2	3	0.0063594	0.017387	0.849692	339	2	-2.5682	0.68195	0.68195	0.923281	13331	0	-2.5682
LOC100129697	2	0.0063617	0.012223	0.849692	340	2	-7.5664	0.99364	0.99364	0.999945	18365	0	-7.5664
DCBLD2	4	0.00641	0.021966	0.874421	341	2	-3.9133	0.35658	0.35595	0.915138	6820	0	-3.9133
FBN3	3	0.0064205	0.017555	0.849692	342	2	-7.2279	0.063189	0.067471	0.915138	1233	1	-7.2279
OR11G2	3	0.0064791	0.017696	0.849692	343	3	-6.2082	0.97982	0.97995	0.99771	18130	0	-6.2082
CLDN11	3	0.0064832	0.01771	0.849692	344	1	-0.98997	0.13107	0.13122	0.915138	2374	1	-0.98997
FAM21A	2	0.0065177	0.012537	0.849692	345	1	-5.2768	0.53406	0.53436	0.923281	9408	0	-5.2768
ZNF740	3	0.0065492	0.017874	0.849692	346	2	-6.5957	0.68195	0.68195	0.923281	12639	0	-6.5957
NEK11	4	0.0065898	0.02254	0.879948	347	3	-4.4775	0.35658	0.35595	0.915138	6870	0	-4.4775
ZDHHC15	3	0.006607	0.01803	0.849692	348	1	0.020264	0.0040049	0.0077799	0.857091	149	1	0.020264
ITIH5	3	0.006631	0.018103	0.849692	349	2	-6.1695	0.68195	0.68195	0.923281	12913	0	-6.1695
PRAF2	4	0.0066568	0.022772	0.882625	350	3	-2.1308	0.7829	0.78269	0.923281	14979	0	-2.1308
FGD4	3	0.0066689	0.018201	0.849692	351	2	-1.5716	0.91368	0.91376	0.97872	16624	0	-1.5716
SAMHD1	4	0.0067062	0.022934	0.885551	352	3	-3.1393	0.7829	0.78269	0.923281	14767	0	-3.1393
ZNF414	3	0.0067304	0.01835	0.849692	353	3	-7.1499	0.98934	0.98945	0.999945	18299	0	-7.1499
ACHE	2	0.0067475	0.012946	0.849692	354	2	-5.9971	0.99325	0.99324	0.999945	18364	0	-5.9971
CDKN2D	2	0.0067509	0.012954	0.849692	355	2	-7.1433	0.99325	0.99323	0.999945	18363	0	-7.1433
GUCD1	3	0.0067927	0.018528	0.849692	356	2	-1.9849	0.68195	0.68195	0.923281	11495	0	-1.9849
PTGR1	2	0.0068069	0.01306	0.849692	357	1	-5.873	0.80469	0.80412	0.923281	15469	0	-5.873
GHSR	4	0.0068217	0.023307	0.89112	358	2	-0.90899	0.52237	0.52197	0.923281	7796	0	-0.90899
CBR1	3	0.0068419	0.018659	0.849692	359	2	-7.1093	0.28159	0.2813	0.915138	4872	0	-7.1093
C9orf139	3	0.0068649	0.018726	0.849692	360	3	-6.0887	0.98934	0.98945	0.999945	18300	0	-6.0887
ZKSCAN7	4	0.0068761	0.02347	0.891627	361	2	-4.1542	0.7829	0.78269	0.923281	13865	0	-4.1542
GLRA1	3	0.0069165	0.018865	0.849692	362	2	-0.56134	0.42546	0.42559	0.923281	7512	0	-0.56134
COL3A1	4	0.0069485	0.023688	0.891744	363	2	-4.1498	0.35658	0.35595	0.915138	7134	0	-4.1498
TMEM14B	4	0.0069867	0.023822	0.891744	364	2	-1.4811	0.7829	0.78269	0.923281	14615	0	-1.4811
FBXO33	2	0.0070088	0.013415	0.849692	365	2	-7.1949	0.99299	0.99297	0.999945	18362	0	-7.1949
NDUFB2	1	0.0070568	0.007	0.849692	366	1	-10.478	0.99294	0.99294	0.999945	18361	0	-10.478
FGF21	4	0.0070691	0.024092	0.891744	367	1	0.020264	0.47905	0.47888	0.923281	7676	0	0.020264
SERINC5	2	0.007096	0.013568	0.849692	368	1	-5.1368	0.53406	0.53436	0.923281	8794	0	-5.1368
SLC17A6	2	0.007115	0.013596	0.849692	369	2	-5.8354	0.99288	0.99288	0.999945	18360	0	-5.8354
NDUFB5	2	0.007115	0.013596	0.849692	370	2	-4.3966	0.99288	0.99288	0.999945	18359	0	-4.3966
FAM198B	4	0.0071197	0.024267	0.891744	371	3	-2.6001	0.17082	0.17154	0.915138	2840	1	-2.6001
TRIL	4	0.0071197	0.024267	0.891744	372	3	-4.5844	0.96185	0.96192	0.994548	17690	0	-4.5844
CD84	3	0.0071233	0.019396	0.849692	373	2	-6.0142	0.28159	0.2813	0.915138	4644	0	-6.0142
RTF1	3	0.0072259	0.019672	0.849692	374	1	0.020264	0.28159	0.2813	0.915138	4588	0	0.020264
LY6G5B	4	0.007234	0.024627	0.891744	375	2	-1.2808	0.35658	0.35595	0.915138	6669	0	-1.2808
DPF2	4	0.0074908	0.025436	0.891744	376	3	-3.179	0.96185	0.96192	0.994548	17779	0	-3.179
GPER1	3	0.0075781	0.020566	0.849692	377	3	-5.8887	0.98925	0.98938	0.999945	18295	0	-5.8887
PCDHB16	3	0.0075997	0.02063	0.849692	378	3	-4.3277	0.9924	0.9925	0.999945	18339	0	-4.3277
HOXA3	3	0.0075997	0.02063	0.849692	379	3	-2.2936	0.9924	0.9925	0.999945	18341	0	-2.2936
LBP	3	0.0075997	0.02063	0.849692	380	3	-2.5682	0.9924	0.9925	0.999945	18320	0	-2.5682
CFC1B	3	0.0075997	0.02063	0.849692	381	3	-2.5682	0.9924	0.9925	0.999945	18356	0	-2.5682
JTB	3	0.0075997	0.02063	0.849692	382	3	-1.9849	0.9924	0.9925	0.999945	18355	0	-1.9849
RFX7	3	0.0075997	0.02063	0.849692	383	3	-1.7799	0.9924	0.9925	0.999945	18331	0	-1.7799
KRT85	3	0.0075997	0.02063	0.849692	384	3	-2.6678	0.9924	0.9925	0.999945	18335	0	-2.6678
ANKUB1	3	0.0075997	0.02063	0.849692	385	3	-2.6716	0.9924	0.9925	0.999945	18346	0	-2.6716
VSTM2A	3	0.0075997	0.02063	0.849692	386	3	-3.0583	0.9924	0.9925	0.999945	18334	0	-3.0583
SRCIN1	3	0.0075997	0.02063	0.849692	387	3	-2.9419	0.9924	0.9925	0.999945	18323	0	-2.9419
BRF1	3	0.0075997	0.02063	0.849692	388	3	-4.3769	0.9924	0.9925	0.999945	18343	0	-4.3769
LDHC	3	0.0075997	0.02063	0.849692	389	3	-2.2135	0.9924	0.9925	0.999945	18336	0	-2.2135
DUSP23	3	0.0075997	0.02063	0.849692	390	3	-2.3059	0.9924	0.9925	0.999945	18337	0	-2.3059
OR52R1	3	0.0075997	0.02063	0.849692	391	3	-0.9747	0.9924	0.9925	0.999945	18340	0	-0.9747
FCGR2B	3	0.0075997	0.02063	0.849692	392	3	-3.4693	0.9924	0.9925	0.999945	18351	0	-3.4693
HIST1H2BD	3	0.0075997	0.02063	0.849692	393	3	-0.9747	0.9924	0.9925	0.999945	18324	0	-0.9747
SPATA31C2	3	0.0075997	0.02063	0.849692	394	3	-1.9849	0.9924	0.9925	0.999945	18322	0	-1.9849
OR4S1	3	0.0075997	0.02063	0.849692	395	3	-2.9824	0.9924	0.9925	0.999945	18325	0	-2.9824
AVEN	3	0.0075997	0.02063	0.849692	396	3	-3.4412	0.9924	0.9925	0.999945	18352	0	-3.4412
PCED1B	3	0.0075997	0.02063	0.849692	397	3	-2.679	0.9924	0.9925	0.999945	18349	0	-2.679
NARF	3	0.0075997	0.02063	0.849692	398	3	-2.3059	0.9924	0.9925	0.999945	18348	0	-2.3059
CRYZ	3	0.0075997	0.02063	0.849692	399	3	-2.2536	0.9924	0.9925	0.999945	18329	0	-2.2536
NUDT3	3	0.0075997	0.02063	0.849692	400	3	-5.9887	0.9924	0.9925	0.999945	18326	0	-5.9887
DESI1	3	0.0075997	0.02063	0.849692	401	3	-3.6819	0.9924	0.9925	0.999945	18353	0	-3.6819
SOGA1	3	0.0075997	0.02063	0.849692	402	3	-2.7901	0.9924	0.9925	0.999945	18347	0	-2.7901
DFFA	3	0.0075997	0.02063	0.849692	403	3	-3.1521	0.9924	0.9925	0.999945	18354	0	-3.1521
CETN3	3	0.0075997	0.02063	0.849692	404	3	-2.7901	0.9924	0.9925	0.999945	18344	0	-2.7901
MAPT	3	0.0075997	0.02063	0.849692	405	3	-2.3059	0.9924	0.9925	0.999945	18345	0	-2.3059
ASIC4	3	0.0075997	0.02063	0.849692	406	3	-3.5665	0.9924	0.9925	0.999945	18328	0	-3.5665
CBFA2T3	3	0.0075997	0.02063	0.849692	407	3	-4.5657	0.9924	0.9925	0.999945	18330	0	-4.5657
DGCR6	3	0.0075997	0.02063	0.849692	408	3	-2.7042	0.9924	0.9925	0.999945	18350	0	-2.7042
PCDHA1	3	0.0075997	0.02063	0.849692	409	3	-5.3083	0.9924	0.9925	0.999945	18342	0	-5.3083
SOX2	3	0.0075997	0.02063	0.849692	410	3	-2.6716	0.9924	0.9925	0.999945	18333	0	-2.6716
KIAA2022	3	0.0075997	0.02063	0.849692	411	3	-1.9849	0.9924	0.9925	0.999945	18357	0	-1.9849
C3orf14	3	0.0075997	0.02063	0.849692	412	3	-0.9747	0.9924	0.9925	0.999945	18338	0	-0.9747
ESRRG	3	0.0075997	0.02063	0.849692	413	3	-4.4402	0.9924	0.9925	0.999945	18321	0	-4.4402
MROH1	3	0.0075997	0.02063	0.849692	414	3	-2.3059	0.9924	0.9925	0.999945	18327	0	-2.3059
DRP2	2	0.007622	0.014514	0.849692	415	2	-4.4185	0.99238	0.99236	0.999945	18319	0	-4.4185
CDRT15	4	0.007638	0.025871	0.891744	416	2	-4.539	0.7829	0.78269	0.923281	14760	0	-4.539
KRTAP5-2	3	0.0076567	0.020772	0.850425	417	2	-6.8072	0.13107	0.13122	0.915138	2388	1	-6.8072
PPP2R2B	3	0.007659	0.020776	0.850425	418	2	-3.2186	0.28159	0.2813	0.915138	4849	0	-3.2186
CMSS1	2	0.0079219	0.015075	0.849692	419	1	-5.279	0.53406	0.53436	0.923281	8726	0	-5.279
COX6B2	4	0.0079533	0.026853	0.891744	420	3	-4.5034	0.96185	0.96192	0.994548	17686	0	-4.5034
MROH6	2	0.0079632	0.015147	0.849692	421	2	-6.985	0.98564	0.98569	0.999945	18250	0	-6.985
PCBP4	3	0.0079682	0.021604	0.870458	422	1	-0.98997	0.015433	0.024122	0.907913	432	1	-0.98997
OR4A16	4	0.0079964	0.026994	0.891744	423	3	-5.1219	0.96185	0.96192	0.994548	17758	0	-5.1219
OR2T29	3	0.0080301	0.021759	0.87102	424	1	0.020264	0.28159	0.2813	0.915138	4055	0	0.020264
MYH8	4	0.0080656	0.027214	0.891744	425	2	-3.5105	0.35658	0.35595	0.915138	6574	0	-3.5105
IL10RA	3	0.0080919	0.021926	0.874421	426	1	-0.98997	0.40463	0.40471	0.923281	7398	0	-0.98997
CCDC89	3	0.008118	0.021986	0.874421	427	3	-5.7642	0.97982	0.97995	0.99771	18089	0	-5.7642
ID1	2	0.0082109	0.015584	0.849692	428	1	-5.3955	0.53406	0.53436	0.923281	9618	0	-5.3955
FAM96A	4	0.0082231	0.027689	0.891744	429	1	0.023641	0.35658	0.35595	0.915138	7105	0	0.023641
BTBD18	3	0.0082526	0.022327	0.879629	430	2	-5.7247	0.68195	0.68195	0.923281	12022	0	-5.7247
TIPARP	4	0.0082679	0.027843	0.891744	431	4	-3.9105	0.98759	0.98758	0.999945	18269	0	-3.9105
SMIM8	4	0.0082679	0.027843	0.891744	432	3	-3.9267	0.7829	0.78269	0.923281	14785	0	-3.9267
ZNF205	4	0.0082679	0.027843	0.891744	433	3	-3.0616	0.7829	0.78269	0.923281	14844	0	-3.0616
DPP3	3	0.0082998	0.022449	0.879629	434	2	-6.1093	0.68195	0.68195	0.923281	12104	0	-6.1093
RGS9BP	2	0.0083137	0.01579	0.849692	435	2	-5.76	0.99169	0.99165	0.999945	18318	0	-5.76
PRRC2C	2	0.0083137	0.01579	0.849692	436	2	-7.4289	0.99169	0.99165	0.999945	18317	0	-7.4289
MFSD6	4	0.0084112	0.028284	0.891744	437	3	-4.4773	0.22344	0.22314	0.915138	3898	0	-4.4773
C9orf40	2	0.0084173	0.015971	0.849692	438	1	-4.8808	0.53406	0.53436	0.923281	8653	0	-4.8808
GDPD2	3	0.0085666	0.023128	0.89112	439	2	-6.5658	0.28159	0.2813	0.915138	4075	0	-6.5658
GDI1	2	0.0086207	0.016359	0.849692	440	2	-7.4004	0.99138	0.99134	0.999945	18316	0	-7.4004
DOLPP1	3	0.0086483	0.023319	0.89112	441	2	-5.6807	0.68195	0.68195	0.923281	11192	0	-5.6807
GJA1	3	0.0087102	0.023477	0.891627	442	1	0.020264	0.68195	0.68195	0.923281	13444	0	0.020264
PAN3	3	0.0087403	0.023542	0.891744	443	3	-6.0034	0.97982	0.97995	0.99771	18129	0	-6.0034
NFKBIE	2	0.0088084	0.016718	0.849692	444	2	-6.9288	0.99119	0.99115	0.999945	18315	0	-6.9288
NUAK1	4	0.0088181	0.029644	0.891744	445	3	-2.8587	0.96185	0.96192	0.994548	17705	0	-2.8587
GATA5	3	0.0088472	0.023817	0.891744	446	2	-5.5846	0.68195	0.68195	0.923281	12981	0	-5.5846
IL26	2	0.0088712	0.016844	0.849692	447	2	-6.0621	0.96945	0.96959	0.99771	17981	0	-6.0621
CRLF1	3	0.0089287	0.024027	0.891744	448	3	-6.58	0.97982	0.97995	0.99771	18062	0	-6.58
PILRA	4	0.0089537	0.030065	0.891744	449	3	-4.0957	0.7829	0.78269	0.923281	14674	0	-4.0957
ZNF594	1	0.0089843	0.0089285	0.849692	450	1	-10.173	0.99102	0.99101	0.999945	18314	0	-10.173
GHRHR	4	0.0091642	0.030758	0.891744	451	3	-3.895	0.7829	0.78269	0.923281	13876	0	-3.895
PPFIA4	3	0.0091916	0.024721	0.891744	452	2	-5.509	0.42546	0.42559	0.923281	7483	0	-5.509
PRAMEF17	4	0.0092056	0.030897	0.891744	453	2	-3.8995	0.7829	0.78269	0.923281	14385	0	-3.8995
FBXL3	3	0.0092248	0.024802	0.891744	454	2	-6.386	0.13107	0.13122	0.915138	2178	1	-6.386
CLCN3	2	0.0092426	0.017513	0.849692	455	1	-4.2414	0.038563	0.040182	0.915138	796	1	-4.2414
TSPAN32	3	0.0092613	0.024909	0.891744	456	2	-5.4934	0.91368	0.91376	0.97872	17137	0	-5.4934
ASAP2	2	0.0092814	0.017594	0.849692	457	2	-4.5657	0.99072	0.99069	0.999945	18312	0	-4.5657
FUCA1	2	0.0092814	0.017594	0.849692	458	2	-4.3478	0.99072	0.99069	0.999945	18313	0	-4.3478
CNTN3	2	0.0093251	0.017683	0.849692	459	1	-5.8719	0.80469	0.80412	0.923281	15930	0	-5.8719
SELPLG	4	0.009376	0.031446	0.891744	460	3	-3.5462	0.96185	0.96192	0.994548	17904	0	-3.5462
CT47A9	3	0.0094952	0.02549	0.891744	461	2	-6.4558	0.28159	0.2813	0.915138	4729	0	-6.4558
RPRD1A	3	0.0094952	0.02549	0.891744	462	3	-6.4558	0.96282	0.96306	0.994785	17937	0	-6.4558
